date,hour,pickup_community_area,day_of_week,demand,temperature,zone_name,is_holiday,n_crashes,congestion_speed
2023-02-17,4,77,6,5,-3.9333333333333336,EDGEWATER,0,0,24.66747126436782
2023-02-17,4,57,6,0,-3.9333333333333336,ARCHER HEIGHTS,0,1,24.66747126436782
2023-02-17,4,37,6,0,-3.9333333333333336,FULLER PARK,0,0,24.66747126436782
2023-02-17,4,29,6,0,-3.9333333333333336,NORTH LAWNDALE,0,0,24.66747126436782
2023-02-17,4,32,6,10,-3.9333333333333336,LOOP,0,0,24.66747126436782
2023-02-17,4,35,6,0,-3.9333333333333336,DOUGLAS,0,0,24.66747126436782
2023-02-17,4,14,6,0,-3.9333333333333336,ALBANY PARK,0,0,24.66747126436782
2023-02-17,4,13,6,2,-3.9333333333333336,NORTH PARK,0,0,24.66747126436782
2023-02-17,4,46,6,0,-3.9333333333333336,SOUTH CHICAGO,0,0,24.66747126436782
2023-02-17,4,62,6,1,-3.9333333333333336,WEST ELSDON,0,0,24.66747126436782
2023-02-17,4,7,6,1,-3.9333333333333336,LINCOLN PARK,0,0,24.66747126436782
2023-02-17,4,11,6,0,-3.9333333333333336,JEFFERSON PARK,0,0,24.66747126436782
2023-02-17,4,26,6,0,-3.9333333333333336,WEST GARFIELD PARK,0,0,24.66747126436782
2023-02-17,4,28,6,3,-3.9333333333333336,NEAR WEST SIDE,0,0,24.66747126436782
2023-02-17,4,8,6,18,-3.9333333333333336,NEAR NORTH SIDE,0,0,24.66747126436782
2023-02-17,4,67,6,0,-3.9333333333333336,WEST ENGLEWOOD,0,0,24.66747126436782
2023-02-17,4,74,6,0,-3.9333333333333336,MOUNT GREENWOOD,0,0,24.66747126436782
2023-02-17,4,5,6,0,-3.9333333333333336,NORTH CENTER,0,0,24.66747126436782
2023-02-17,4,31,6,0,-3.9333333333333336,LOWER WEST SIDE,0,0,24.66747126436782
2023-02-17,4,65,6,0,-3.9333333333333336,WEST LAWN,0,0,24.66747126436782
2023-02-17,4,71,6,0,-3.9333333333333336,AUBURN GRESHAM,0,0,24.66747126436782
2023-02-17,4,44,6,3,-3.9333333333333336,CHATHAM,0,0,24.66747126436782
2023-02-17,4,68,6,2,-3.9333333333333336,ENGLEWOOD,0,0,24.66747126436782
2023-02-17,4,2,6,1,-3.9333333333333336,WEST RIDGE,0,0,24.66747126436782
2023-02-17,4,59,6,0,-3.9333333333333336,MCKINLEY PARK,0,0,24.66747126436782
2023-02-17,4,75,6,0,-3.9333333333333336,MORGAN PARK,0,0,24.66747126436782
2023-02-17,4,17,6,0,-3.9333333333333336,DUNNING,0,0,24.66747126436782
2023-02-17,4,76,6,16,-3.9333333333333336,OHARE,0,0,24.66747126436782
2023-02-17,4,41,6,0,-3.9333333333333336,HYDE PARK,0,0,24.66747126436782
2023-02-17,4,47,6,0,-3.9333333333333336,BURNSIDE,0,0,24.66747126436782
2023-02-17,4,25,6,0,-3.9333333333333336,AUSTIN,0,0,24.66747126436782
2023-02-17,4,15,6,0,-3.9333333333333336,PORTAGE PARK,0,0,24.66747126436782
2023-02-17,4,19,6,0,-3.9333333333333336,BELMONT CRAGIN,0,0,24.66747126436782
2023-02-17,4,40,6,0,-3.9333333333333336,WASHINGTON PARK,0,0,24.66747126436782
2023-02-17,4,12,6,0,-3.9333333333333336,FOREST GLEN,0,0,24.66747126436782
2023-02-17,4,70,6,0,-3.9333333333333336,ASHBURN,0,0,24.66747126436782
2023-02-17,4,18,6,0,-3.9333333333333336,MONTCLARE,0,0,24.66747126436782
2023-02-17,4,10,6,0,-3.9333333333333336,NORWOOD PARK,0,0,24.66747126436782
2023-02-17,4,3,6,0,-3.9333333333333336,UPTOWN,0,0,24.66747126436782
2023-02-17,4,1,6,1,-3.9333333333333336,ROGERS PARK,0,0,24.66747126436782
2023-02-17,4,34,6,0,-3.9333333333333336,ARMOUR SQUARE,0,0,24.66747126436782
2023-02-17,4,27,6,0,-3.9333333333333336,EAST GARFIELD PARK,0,0,24.66747126436782
2023-02-17,4,56,6,0,-3.9333333333333336,GARFIELD RIDGE,0,0,24.66747126436782
2023-02-17,4,50,6,0,-3.9333333333333336,PULLMAN,0,0,24.66747126436782
2023-02-17,4,20,6,0,-3.9333333333333336,HERMOSA,0,0,24.66747126436782
2023-02-17,4,53,6,1,-3.9333333333333336,WEST PULLMAN,0,0,24.66747126436782
2023-02-17,4,61,6,0,-3.9333333333333336,NEW CITY,0,0,24.66747126436782
2023-02-17,4,6,6,2,-3.9333333333333336,LAKE VIEW,0,0,24.66747126436782
2023-02-17,4,23,6,0,-3.9333333333333336,HUMBOLDT PARK,0,0,24.66747126436782
2023-02-17,4,9,6,0,-3.9333333333333336,EDISON PARK,0,0,24.66747126436782
2023-02-17,4,48,6,0,-3.9333333333333336,CALUMET HEIGHTS,0,0,24.66747126436782
2023-02-17,4,73,6,0,-3.9333333333333336,WASHINGTON HEIGHTS,0,0,24.66747126436782
2023-02-17,4,30,6,0,-3.9333333333333336,SOUTH LAWNDALE,0,0,24.66747126436782
2023-02-17,4,42,6,0,-3.9333333333333336,WOODLAWN,0,0,24.66747126436782
2023-02-17,4,36,6,0,-3.9333333333333336,OAKLAND,0,0,24.66747126436782
2023-02-17,4,55,6,0,-3.9333333333333336,HEGEWISCH,0,0,24.66747126436782
2023-02-17,4,24,6,3,-3.9333333333333336,WEST TOWN,0,0,24.66747126436782
2023-02-17,4,63,6,0,-3.9333333333333336,GAGE PARK,0,0,24.66747126436782
2023-02-17,4,16,6,3,-3.9333333333333336,IRVING PARK,0,0,24.66747126436782
2023-02-17,4,69,6,1,-3.9333333333333336,GREATER GRAND CROSSING,0,0,24.66747126436782
2023-02-17,4,72,6,0,-3.9333333333333336,BEVERLY,0,0,24.66747126436782
2023-02-17,4,54,6,0,-3.9333333333333336,RIVERDALE,0,0,24.66747126436782
2023-02-17,4,22,6,1,-3.9333333333333336,LOGAN SQUARE,0,0,24.66747126436782
2023-02-17,4,39,6,0,-3.9333333333333336,KENWOOD,0,0,24.66747126436782
2023-02-17,4,51,6,1,-3.9333333333333336,SOUTH DEERING,0,0,24.66747126436782
2023-02-17,4,49,6,1,-3.9333333333333336,ROSELAND,0,0,24.66747126436782
2023-02-17,4,58,6,0,-3.9333333333333336,BRIGHTON PARK,0,0,24.66747126436782
2023-02-17,4,33,6,4,-3.9333333333333336,NEAR SOUTH SIDE,0,0,24.66747126436782
2023-02-17,4,52,6,0,-3.9333333333333336,EAST SIDE,0,0,24.66747126436782
2023-02-17,4,43,6,4,-3.9333333333333336,SOUTH SHORE,0,0,24.66747126436782
2023-02-17,4,4,6,0,-3.9333333333333336,LINCOLN SQUARE,0,0,24.66747126436782
2023-02-17,4,45,6,0,-3.9333333333333336,AVALON PARK,0,0,24.66747126436782
2023-02-17,4,60,6,0,-3.9333333333333336,BRIDGEPORT,0,0,24.66747126436782
2023-02-17,4,21,6,0,-3.9333333333333336,AVONDALE,0,0,24.66747126436782
2023-02-17,4,66,6,0,-3.9333333333333336,CHICAGO LAWN,0,0,24.66747126436782
2023-02-17,5,38,6,1,-3.9333333333333336,GRAND BOULEVARD,0,0,26.212126436781613
2023-02-17,5,64,6,0,-3.9333333333333336,CLEARING,0,0,26.212126436781613
2023-02-17,5,77,6,3,-3.9333333333333336,EDGEWATER,0,0,26.212126436781613
2023-02-17,5,57,6,0,-3.9333333333333336,ARCHER HEIGHTS,0,0,26.212126436781613
2023-02-17,5,37,6,0,-3.9333333333333336,FULLER PARK,0,0,26.212126436781613
2023-02-17,5,29,6,0,-3.9333333333333336,NORTH LAWNDALE,0,1,26.212126436781613
2023-02-17,5,32,6,21,-3.9333333333333336,LOOP,0,0,26.212126436781613
2023-02-17,5,35,6,0,-3.9333333333333336,DOUGLAS,0,0,26.212126436781613
2023-02-17,5,14,6,1,-3.9333333333333336,ALBANY PARK,0,0,26.212126436781613
2023-02-17,5,13,6,1,-3.9333333333333336,NORTH PARK,0,0,26.212126436781613
2023-02-17,5,46,6,0,-3.9333333333333336,SOUTH CHICAGO,0,0,26.212126436781613
2023-02-17,5,62,6,0,-3.9333333333333336,WEST ELSDON,0,0,26.212126436781613
2023-02-17,5,7,6,7,-3.9333333333333336,LINCOLN PARK,0,0,26.212126436781613
2023-02-17,5,11,6,1,-3.9333333333333336,JEFFERSON PARK,0,0,26.212126436781613
2023-02-17,5,26,6,0,-3.9333333333333336,WEST GARFIELD PARK,0,0,26.212126436781613
2023-02-17,5,28,6,6,-3.9333333333333336,NEAR WEST SIDE,0,0,26.212126436781613
2023-02-17,5,8,6,23,-3.9333333333333336,NEAR NORTH SIDE,0,0,26.212126436781613
2023-02-17,5,67,6,1,-3.9333333333333336,WEST ENGLEWOOD,0,1,26.212126436781613
2023-02-17,5,74,6,1,-3.9333333333333336,MOUNT GREENWOOD,0,0,26.212126436781613
2023-02-17,5,5,6,2,-3.9333333333333336,NORTH CENTER,0,0,26.212126436781613
2023-02-17,5,31,6,0,-3.9333333333333336,LOWER WEST SIDE,0,0,26.212126436781613
2023-02-17,5,65,6,0,-3.9333333333333336,WEST LAWN,0,0,26.212126436781613
2023-02-17,5,71,6,0,-3.9333333333333336,AUBURN GRESHAM,0,0,26.212126436781613
2023-02-17,5,44,6,0,-3.9333333333333336,CHATHAM,0,0,26.212126436781613
2023-02-17,5,68,6,1,-3.9333333333333336,ENGLEWOOD,0,0,26.212126436781613
2023-02-17,5,2,6,4,-3.9333333333333336,WEST RIDGE,0,0,26.212126436781613
2023-02-17,5,59,6,0,-3.9333333333333336,MCKINLEY PARK,0,0,26.212126436781613
2023-02-17,5,75,6,1,-3.9333333333333336,MORGAN PARK,0,0,26.212126436781613
2023-02-17,5,17,6,0,-3.9333333333333336,DUNNING,0,1,26.212126436781613
2023-02-17,5,76,6,16,-3.9333333333333336,OHARE,0,0,26.212126436781613
2023-02-17,5,41,6,0,-3.9333333333333336,HYDE PARK,0,0,26.212126436781613
2023-02-17,5,47,6,0,-3.9333333333333336,BURNSIDE,0,0,26.212126436781613
2023-02-17,5,25,6,2,-3.9333333333333336,AUSTIN,0,0,26.212126436781613
2023-02-17,5,15,6,0,-3.9333333333333336,PORTAGE PARK,0,0,26.212126436781613
2023-02-17,5,19,6,0,-3.9333333333333336,BELMONT CRAGIN,0,0,26.212126436781613
2023-02-17,5,40,6,0,-3.9333333333333336,WASHINGTON PARK,0,0,26.212126436781613
2023-02-17,5,12,6,1,-3.9333333333333336,FOREST GLEN,0,0,26.212126436781613
2023-02-17,5,70,6,0,-3.9333333333333336,ASHBURN,0,0,26.212126436781613
2023-02-17,5,18,6,0,-3.9333333333333336,MONTCLARE,0,0,26.212126436781613
2023-02-17,5,10,6,1,-3.9333333333333336,NORWOOD PARK,0,0,26.212126436781613
2023-02-17,5,3,6,4,-3.9333333333333336,UPTOWN,0,0,26.212126436781613
2023-02-17,5,1,6,0,-3.9333333333333336,ROGERS PARK,0,0,26.212126436781613
2023-02-17,5,34,6,5,-3.9333333333333336,ARMOUR SQUARE,0,0,26.212126436781613
2023-02-17,5,27,6,0,-3.9333333333333336,EAST GARFIELD PARK,0,0,26.212126436781613
2023-02-17,5,56,6,1,-3.9333333333333336,GARFIELD RIDGE,0,0,26.212126436781613
2023-02-17,5,50,6,0,-3.9333333333333336,PULLMAN,0,0,26.212126436781613
2023-02-17,5,20,6,0,-3.9333333333333336,HERMOSA,0,0,26.212126436781613
2023-02-17,5,53,6,1,-3.9333333333333336,WEST PULLMAN,0,0,26.212126436781613
2023-02-17,5,61,6,0,-3.9333333333333336,NEW CITY,0,0,26.212126436781613
2023-02-17,5,6,6,10,-3.9333333333333336,LAKE VIEW,0,0,26.212126436781613
2023-02-17,5,23,6,0,-3.9333333333333336,HUMBOLDT PARK,0,0,26.212126436781613
2023-02-17,5,9,6,0,-3.9333333333333336,EDISON PARK,0,0,26.212126436781613
2023-02-17,5,48,6,0,-3.9333333333333336,CALUMET HEIGHTS,0,0,26.212126436781613
2023-02-17,5,73,6,0,-3.9333333333333336,WASHINGTON HEIGHTS,0,0,26.212126436781613
2023-02-17,5,30,6,0,-3.9333333333333336,SOUTH LAWNDALE,0,0,26.212126436781613
2023-02-17,5,42,6,0,-3.9333333333333336,WOODLAWN,0,0,26.212126436781613
2023-02-17,5,36,6,0,-3.9333333333333336,OAKLAND,0,0,26.212126436781613
2023-02-17,5,55,6,0,-3.9333333333333336,HEGEWISCH,0,0,26.212126436781613
2023-02-17,5,24,6,6,-3.9333333333333336,WEST TOWN,0,0,26.212126436781613
2023-02-17,5,63,6,0,-3.9333333333333336,GAGE PARK,0,0,26.212126436781613
2023-02-17,5,16,6,3,-3.9333333333333336,IRVING PARK,0,0,26.212126436781613
2023-02-17,5,69,6,1,-3.9333333333333336,GREATER GRAND CROSSING,0,0,26.212126436781613
2023-02-17,5,72,6,0,-3.9333333333333336,BEVERLY,0,0,26.212126436781613
2023-02-17,5,54,6,1,-3.9333333333333336,RIVERDALE,0,0,26.212126436781613
2023-02-17,5,22,6,3,-3.9333333333333336,LOGAN SQUARE,0,0,26.212126436781613
2023-02-17,5,39,6,0,-3.9333333333333336,KENWOOD,0,0,26.212126436781613
2023-02-17,5,51,6,1,-3.9333333333333336,SOUTH DEERING,0,0,26.212126436781613
2023-02-17,5,49,6,1,-3.9333333333333336,ROSELAND,0,0,26.212126436781613
2023-02-17,5,58,6,0,-3.9333333333333336,BRIGHTON PARK,0,0,26.212126436781613
2023-02-17,5,33,6,12,-3.9333333333333336,NEAR SOUTH SIDE,0,0,26.212126436781613
2023-02-17,5,52,6,0,-3.9333333333333336,EAST SIDE,0,0,26.212126436781613
2023-02-17,5,43,6,1,-3.9333333333333336,SOUTH SHORE,0,0,26.212126436781613
2023-02-17,5,4,6,0,-3.9333333333333336,LINCOLN SQUARE,0,0,26.212126436781613
2023-02-17,5,45,6,0,-3.9333333333333336,AVALON PARK,0,0,26.212126436781613
2023-02-17,5,60,6,0,-3.9333333333333336,BRIDGEPORT,0,0,26.212126436781613
2023-02-17,5,21,6,1,-3.9333333333333336,AVONDALE,0,0,26.212126436781613
2023-02-17,5,66,6,0,-3.9333333333333336,CHICAGO LAWN,0,0,26.212126436781613
2023-02-17,6,38,6,0,-4.233333333333333,GRAND BOULEVARD,0,0,25.928563218390803
2023-02-17,6,64,6,1,-4.233333333333333,CLEARING,0,0,25.928563218390803
2023-02-17,6,77,6,12,-4.233333333333333,EDGEWATER,0,0,25.928563218390803
2023-02-17,6,57,6,0,-4.233333333333333,ARCHER HEIGHTS,0,0,25.928563218390803
2023-02-17,6,37,6,2,-4.233333333333333,FULLER PARK,0,1,25.928563218390803
2023-02-17,6,29,6,0,-4.233333333333333,NORTH LAWNDALE,0,2,25.928563218390803
2023-02-17,6,32,6,34,-4.233333333333333,LOOP,0,0,25.928563218390803
2023-02-17,6,35,6,2,-4.233333333333333,DOUGLAS,0,0,25.928563218390803
2023-02-17,6,14,6,3,-4.233333333333333,ALBANY PARK,0,0,25.928563218390803
2023-02-17,6,13,6,1,-4.233333333333333,NORTH PARK,0,0,25.928563218390803
2023-02-17,6,46,6,2,-4.233333333333333,SOUTH CHICAGO,0,1,25.928563218390803
2023-02-17,6,62,6,0,-4.233333333333333,WEST ELSDON,0,1,25.928563218390803
2023-02-17,6,7,6,21,-4.233333333333333,LINCOLN PARK,0,0,25.928563218390803
2023-02-17,6,11,6,1,-4.233333333333333,JEFFERSON PARK,0,0,25.928563218390803
2023-02-17,6,26,6,0,-4.233333333333333,WEST GARFIELD PARK,0,2,25.928563218390803
2023-02-17,6,28,6,15,-4.233333333333333,NEAR WEST SIDE,0,1,25.928563218390803
2023-02-17,6,8,6,59,-4.233333333333333,NEAR NORTH SIDE,0,0,25.928563218390803
2023-02-17,6,67,6,0,-4.233333333333333,WEST ENGLEWOOD,0,0,25.928563218390803
2023-02-17,6,74,6,0,-4.233333333333333,MOUNT GREENWOOD,0,0,25.928563218390803
2023-02-17,6,5,6,1,-4.233333333333333,NORTH CENTER,0,0,25.928563218390803
2023-02-17,6,31,6,0,-4.233333333333333,LOWER WEST SIDE,0,0,25.928563218390803
2023-02-17,6,65,6,1,-4.233333333333333,WEST LAWN,0,0,25.928563218390803
2023-02-17,6,71,6,1,-4.233333333333333,AUBURN GRESHAM,0,0,25.928563218390803
2023-02-17,6,44,6,2,-4.233333333333333,CHATHAM,0,1,25.928563218390803
2023-02-17,6,68,6,0,-4.233333333333333,ENGLEWOOD,0,0,25.928563218390803
2023-02-17,6,2,6,5,-4.233333333333333,WEST RIDGE,0,0,25.928563218390803
2023-02-17,6,59,6,0,-4.233333333333333,MCKINLEY PARK,0,1,25.928563218390803
2023-02-17,6,75,6,1,-4.233333333333333,MORGAN PARK,0,0,25.928563218390803
2023-02-17,6,17,6,2,-4.233333333333333,DUNNING,0,0,25.928563218390803
2023-02-17,6,76,6,28,-4.233333333333333,OHARE,0,0,25.928563218390803
2023-02-17,6,41,6,1,-4.233333333333333,HYDE PARK,0,0,25.928563218390803
2023-02-17,6,47,6,0,-4.233333333333333,BURNSIDE,0,0,25.928563218390803
2023-02-17,6,25,6,1,-4.233333333333333,AUSTIN,0,1,25.928563218390803
2023-02-17,6,15,6,1,-4.233333333333333,PORTAGE PARK,0,1,25.928563218390803
2023-02-17,6,19,6,1,-4.233333333333333,BELMONT CRAGIN,0,0,25.928563218390803
2023-02-17,6,40,6,1,-4.233333333333333,WASHINGTON PARK,0,0,25.928563218390803
2023-02-17,6,12,6,3,-4.233333333333333,FOREST GLEN,0,0,25.928563218390803
2023-02-17,6,70,6,0,-4.233333333333333,ASHBURN,0,0,25.928563218390803
2023-02-17,6,18,6,0,-4.233333333333333,MONTCLARE,0,0,25.928563218390803
2023-02-17,6,10,6,4,-4.233333333333333,NORWOOD PARK,0,0,25.928563218390803
2023-02-17,6,3,6,13,-4.233333333333333,UPTOWN,0,0,25.928563218390803
2023-02-17,6,1,6,1,-4.233333333333333,ROGERS PARK,0,1,25.928563218390803
2023-02-17,6,34,6,3,-4.233333333333333,ARMOUR SQUARE,0,0,25.928563218390803
2023-02-17,6,27,6,0,-4.233333333333333,EAST GARFIELD PARK,0,0,25.928563218390803
2023-02-17,6,56,6,3,-4.233333333333333,GARFIELD RIDGE,0,0,25.928563218390803
2023-02-17,6,50,6,2,-4.233333333333333,PULLMAN,0,0,25.928563218390803
2023-02-17,6,20,6,1,-4.233333333333333,HERMOSA,0,1,25.928563218390803
2023-02-17,6,53,6,1,-4.233333333333333,WEST PULLMAN,0,0,25.928563218390803
2023-02-17,6,61,6,0,-4.233333333333333,NEW CITY,0,1,25.928563218390803
2023-02-17,6,6,6,25,-4.233333333333333,LAKE VIEW,0,0,25.928563218390803
2023-02-17,6,23,6,0,-4.233333333333333,HUMBOLDT PARK,0,0,25.928563218390803
2023-02-17,6,9,6,0,-4.233333333333333,EDISON PARK,0,0,25.928563218390803
2023-02-17,6,48,6,2,-4.233333333333333,CALUMET HEIGHTS,0,0,25.928563218390803
2023-02-17,6,73,6,0,-4.233333333333333,WASHINGTON HEIGHTS,0,0,25.928563218390803
2023-02-17,6,30,6,1,-4.233333333333333,SOUTH LAWNDALE,0,0,25.928563218390803
2023-02-17,6,42,6,3,-4.233333333333333,WOODLAWN,0,0,25.928563218390803
2023-02-17,6,36,6,1,-4.233333333333333,OAKLAND,0,0,25.928563218390803
2023-02-17,6,55,6,0,-4.233333333333333,HEGEWISCH,0,0,25.928563218390803
2023-02-17,6,24,6,2,-4.233333333333333,WEST TOWN,0,0,25.928563218390803
2023-02-17,6,63,6,0,-4.233333333333333,GAGE PARK,0,0,25.928563218390803
2023-02-17,6,16,6,1,-4.233333333333333,IRVING PARK,0,0,25.928563218390803
2023-02-17,6,69,6,2,-4.233333333333333,GREATER GRAND CROSSING,0,0,25.928563218390803
2023-02-17,6,72,6,0,-4.233333333333333,BEVERLY,0,0,25.928563218390803
2023-02-17,6,54,6,1,-4.233333333333333,RIVERDALE,0,0,25.928563218390803
2023-02-17,6,22,6,2,-4.233333333333333,LOGAN SQUARE,0,0,25.928563218390803
2023-02-17,6,39,6,1,-4.233333333333333,KENWOOD,0,0,25.928563218390803
2023-02-17,6,51,6,0,-4.233333333333333,SOUTH DEERING,0,0,25.928563218390803
2023-02-17,6,49,6,0,-4.233333333333333,ROSELAND,0,0,25.928563218390803
2023-02-17,6,58,6,1,-4.233333333333333,BRIGHTON PARK,0,0,25.928563218390803
2023-02-17,6,33,6,19,-4.233333333333333,NEAR SOUTH SIDE,0,0,25.928563218390803
2023-02-17,6,52,6,0,-4.233333333333333,EAST SIDE,0,0,25.928563218390803
2023-02-17,6,43,6,4,-4.233333333333333,SOUTH SHORE,0,1,25.928563218390803
2023-02-17,6,4,6,5,-4.233333333333333,LINCOLN SQUARE,0,0,25.928563218390803
2023-02-17,6,45,6,0,-4.233333333333333,AVALON PARK,0,0,25.928563218390803
2023-02-17,6,60,6,0,-4.233333333333333,BRIDGEPORT,0,1,25.928563218390803
2023-02-17,6,21,6,1,-4.233333333333333,AVONDALE,0,0,25.928563218390803
2023-02-17,6,66,6,1,-4.233333333333333,CHICAGO LAWN,0,0,25.928563218390803
2023-02-17,7,38,6,2,-4.4,GRAND BOULEVARD,0,0,24.75218390804597
2023-02-17,7,64,6,0,-4.4,CLEARING,0,0,24.75218390804597
2023-02-17,7,77,6,15,-4.4,EDGEWATER,0,0,24.75218390804597
2023-02-17,7,57,6,0,-4.4,ARCHER HEIGHTS,0,1,24.75218390804597
2023-02-17,7,37,6,1,-4.4,FULLER PARK,0,0,24.75218390804597
2023-02-17,7,29,6,1,-4.4,NORTH LAWNDALE,0,1,24.75218390804597
2023-02-17,7,32,6,84,-4.4,LOOP,0,0,24.75218390804597
2023-02-17,7,35,6,2,-4.4,DOUGLAS,0,0,24.75218390804597
2023-02-17,7,14,6,0,-4.4,ALBANY PARK,0,1,24.75218390804597
2023-02-17,7,13,6,0,-4.4,NORTH PARK,0,1,24.75218390804597
2023-02-17,7,46,6,4,-4.4,SOUTH CHICAGO,0,1,24.75218390804597
2023-02-17,7,62,6,0,-4.4,WEST ELSDON,0,0,24.75218390804597
2023-02-17,7,7,6,26,-4.4,LINCOLN PARK,0,0,24.75218390804597
2023-02-17,7,11,6,0,-4.4,JEFFERSON PARK,0,0,24.75218390804597
2023-02-17,7,26,6,0,-4.4,WEST GARFIELD PARK,0,0,24.75218390804597
2023-02-17,7,28,6,85,-4.4,NEAR WEST SIDE,0,0,24.75218390804597
2023-02-17,7,8,6,122,-4.4,NEAR NORTH SIDE,0,0,24.75218390804597
2023-02-17,7,67,6,2,-4.4,WEST ENGLEWOOD,0,0,24.75218390804597
2023-02-17,7,74,6,0,-4.4,MOUNT GREENWOOD,0,0,24.75218390804597
2023-02-17,7,5,6,4,-4.4,NORTH CENTER,0,0,24.75218390804597
2023-02-17,7,31,6,0,-4.4,LOWER WEST SIDE,0,1,24.75218390804597
2023-02-17,7,65,6,0,-4.4,WEST LAWN,0,2,24.75218390804597
2023-02-17,7,71,6,3,-4.4,AUBURN GRESHAM,0,0,24.75218390804597
2023-02-17,7,44,6,3,-4.4,CHATHAM,0,0,24.75218390804597
2023-02-17,7,68,6,3,-4.4,ENGLEWOOD,0,0,24.75218390804597
2023-02-17,7,2,6,15,-4.4,WEST RIDGE,0,1,24.75218390804597
2023-02-17,7,59,6,1,-4.4,MCKINLEY PARK,0,0,24.75218390804597
2023-02-17,7,75,6,2,-4.4,MORGAN PARK,0,0,24.75218390804597
2023-02-17,7,17,6,0,-4.4,DUNNING,0,1,24.75218390804597
2023-02-17,7,76,6,36,-4.4,OHARE,0,1,24.75218390804597
2023-02-17,7,41,6,4,-4.4,HYDE PARK,0,0,24.75218390804597
2023-02-17,7,47,6,2,-4.4,BURNSIDE,0,0,24.75218390804597
2023-02-17,7,25,6,1,-4.4,AUSTIN,0,0,24.75218390804597
2023-02-17,7,15,6,2,-4.4,PORTAGE PARK,0,0,24.75218390804597
2023-02-17,7,19,6,4,-4.4,BELMONT CRAGIN,0,1,24.75218390804597
2023-02-17,7,40,6,1,-4.4,WASHINGTON PARK,0,0,24.75218390804597
2023-02-17,7,12,6,2,-4.4,FOREST GLEN,0,0,24.75218390804597
2023-02-17,7,70,6,0,-4.4,ASHBURN,0,0,24.75218390804597
2023-02-17,7,18,6,0,-4.4,MONTCLARE,0,0,24.75218390804597
2023-02-17,7,10,6,5,-4.4,NORWOOD PARK,0,0,24.75218390804597
2023-02-17,7,3,6,15,-4.4,UPTOWN,0,1,24.75218390804597
2023-02-17,7,1,6,9,-4.4,ROGERS PARK,0,1,24.75218390804597
2023-02-17,7,34,6,3,-4.4,ARMOUR SQUARE,0,0,24.75218390804597
2023-02-17,7,27,6,2,-4.4,EAST GARFIELD PARK,0,0,24.75218390804597
2023-02-17,7,56,6,13,-4.4,GARFIELD RIDGE,0,1,24.75218390804597
2023-02-17,7,50,6,0,-4.4,PULLMAN,0,0,24.75218390804597
2023-02-17,7,20,6,1,-4.4,HERMOSA,0,1,24.75218390804597
2023-02-17,7,53,6,2,-4.4,WEST PULLMAN,0,1,24.75218390804597
2023-02-17,7,61,6,0,-4.4,NEW CITY,0,0,24.75218390804597
2023-02-17,7,6,6,35,-4.4,LAKE VIEW,0,0,24.75218390804597
2023-02-17,7,23,6,4,-4.4,HUMBOLDT PARK,0,2,24.75218390804597
2023-02-17,7,9,6,1,-4.4,EDISON PARK,0,0,24.75218390804597
2023-02-17,7,48,6,0,-4.4,CALUMET HEIGHTS,0,1,24.75218390804597
2023-02-17,7,73,6,1,-4.4,WASHINGTON HEIGHTS,0,0,24.75218390804597
2023-02-17,7,30,6,1,-4.4,SOUTH LAWNDALE,0,4,24.75218390804597
2023-02-17,7,42,6,4,-4.4,WOODLAWN,0,0,24.75218390804597
2023-02-17,7,36,6,0,-4.4,OAKLAND,0,0,24.75218390804597
2023-02-17,7,55,6,0,-4.4,HEGEWISCH,0,2,24.75218390804597
2023-02-17,7,24,6,4,-4.4,WEST TOWN,0,0,24.75218390804597
2023-02-17,7,63,6,0,-4.4,GAGE PARK,0,2,24.75218390804597
2023-02-17,7,16,6,1,-4.4,IRVING PARK,0,0,24.75218390804597
2023-02-17,7,69,6,1,-4.4,GREATER GRAND CROSSING,0,0,24.75218390804597
2023-02-17,7,72,6,0,-4.4,BEVERLY,0,0,24.75218390804597
2023-02-17,7,54,6,1,-4.4,RIVERDALE,0,0,24.75218390804597
2023-02-17,7,22,6,5,-4.4,LOGAN SQUARE,0,1,24.75218390804597
2023-02-17,7,39,6,4,-4.4,KENWOOD,0,0,24.75218390804597
2023-02-17,7,51,6,2,-4.4,SOUTH DEERING,0,0,24.75218390804597
2023-02-17,7,49,6,5,-4.4,ROSELAND,0,0,24.75218390804597
2023-02-17,7,58,6,0,-4.4,BRIGHTON PARK,0,3,24.75218390804597
2023-02-17,7,33,6,25,-4.4,NEAR SOUTH SIDE,0,0,24.75218390804597
2023-02-17,7,52,6,1,-4.4,EAST SIDE,0,0,24.75218390804597
2023-02-17,7,43,6,5,-4.4,SOUTH SHORE,0,0,24.75218390804597
2023-02-17,7,4,6,2,-4.4,LINCOLN SQUARE,0,0,24.75218390804597
2023-02-17,7,45,6,0,-4.4,AVALON PARK,0,0,24.75218390804597
2023-02-17,7,60,6,0,-4.4,BRIDGEPORT,0,1,24.75218390804597
2023-02-17,7,21,6,2,-4.4,AVONDALE,0,1,24.75218390804597
2023-02-17,7,66,6,1,-4.4,CHICAGO LAWN,0,3,24.75218390804597
2023-02-17,8,38,6,7,-5.0,GRAND BOULEVARD,0,0,24.616149425287357
2023-02-17,8,64,6,0,-5.0,CLEARING,0,0,24.616149425287357
2023-02-17,8,77,6,26,-5.0,EDGEWATER,0,2,24.616149425287357
